,ObsNum,xvs,LABEGRD_ID,UTMX,UTMY,DistRoad,DistTrail,DistRoadTrail,VETH,THIS,NET,MINT,Train,PercentSlope,DegreeDays,Aspect,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,AmbVapPressAve,AmbVapPressDiff,KBvege,Weed,Elevation,TransAspect
5573,6093,7,302865,628528,4630655,1307,380,380,0,0,1,0,1,1.01,32870,38.65,0.912007169,0.683576549,-18.70295699,-23.51077829,9.191935484,-2.605133129,17.03396057,-1.620398105,614.9964158,262.5800691,28.72867384,18.55323221,34.15134409,19.51924603,54.38422939,23.09874552,3.054032258,13.99103303,23.14417563,10.58152842,45.78064516,17.41888761,22.63646953,6.837359191,8,1,4080,0.109512128
5574,6097,7,302905,629728,4630655,202,1509,202,0,0,1,0,1,0.81,32839,299.05,0.917473118,0.689042499,-18.90206093,-23.66927163,9.159498208,-2.596959805,17.0312724,-1.615200973,617.8951613,261.7791283,28.69605735,18.55334101,34.1187276,19.51935484,54.3516129,23.09885433,3.021415771,13.99651818,23.12795699,10.57086534,45.7453405,17.40795571,22.61738351,6.837090374,8,1,4080,0.257213696
5575,6117,7,303297,623158,4630685,287,925,287,0,1,0,0,1,0.56,32839,351.86,0.917473118,0.689042499,-18.40089606,-23.97545443,9.660663082,-2.903142601,17.09103943,-1.628949053,616.7544803,262.1009089,28.68485663,18.50633001,34.09659498,19.47829621,54.23181004,23.06070149,3.137903226,13.94927035,23.04077061,10.53568868,45.70967742,17.36440732,22.66890681,6.828718638,3,1,4078,0.005037483
5576,6119,7,303313,623638,4630685,657,474,474,1,0,1,0,1,0.81,32717,240.94,0.92016129,0.686354327,-18.3078853,-23.99119944,9.839695341,-3.004909114,17.09910394,-1.637013569,623.7498208,260.1352663,28.6140681,18.49590374,34.00681004,19.46202637,54.11200717,23.03638633,3.097043011,13.94411162,22.97553763,10.50826933,45.62535842,17.32625448,22.64982079,6.817985151,3,1,4086,0.742862658
5577,6124,7,303513,629638,4630685,295,1438,295,1,0,0,0,1,0.71,32839,63.43,0.917473118,0.689042499,-18.85591398,-23.68857527,9.205645161,-2.616263441,17.0312724,-1.609645417,618.5336022,261.6175691,28.6796595,18.54787506,34.11057348,19.51955325,54.33808244,23.0936764,3.013172043,13.99920635,23.1280466,10.56837558,45.73987455,17.40546595,22.61182796,6.837090374,8,1,4099,0.276354567
5578,6133,7,303800,619918,4630715,142,345,142,1,0,0,0,1,1.76,32913,108.43,0.92016129,0.686354327,-18.41935484,-23.94194828,9.725537634,-2.95296979,17.1234767,-1.634325397,621.1683692,258.0021057,28.75,18.48422939,34.14023298,19.45888377,54.23718638,23.04130824,3.252060932,13.93252688,23.01388889,10.52464798,45.74265233,17.36150154,22.72876344,6.836853559,3,1,4041,0.658072897
5579,6137,7,303834,620938,4630715,110,64,64,1,0,0,0,1,2.06,32942,105.64,0.92562724,0.686264721,-18.76218638,-23.83451741,9.54937276,-2.845538914,17.1046595,-1.634325397,624.6566308,259.6498272,28.79345878,18.49256272,34.19166667,19.46415131,54.31863799,23.04953277,3.246594982,13.93243728,23.0625448,10.543734,45.78853047,17.37780978,22.72598566,6.834075781,3,1,4069,0.63479607
5580,6139,7,303836,620998,4630715,105,71,71,1,0,0,0,1,1.91,33034,138.36,0.93655914,0.691820277,-19.20134409,-23.92947389,9.443548387,-2.773828725,17.09086022,-1.63421659,631.0571685,257.8776562,28.82625448,18.50607399,34.23799283,19.48044035,54.38673835,23.0656234,3.260215054,13.940681,23.10887097,10.57077573,45.84032258,17.41031746,22.73145161,6.839541731,3,1,4063,0.873667187
5581,6141,7,303891,622648,4630715,13,880,13,0,0,0,0,1,0.81,32839,330.94,0.912007169,0.683576549,-18.21263441,-23.82798259,9.682258065,-2.92233743,17.08826165,-1.626171275,615.4960574,262.3676395,28.68485663,18.50095366,34.08844086,19.46458653,54.21810036,23.04699181,3.146146953,13.94658218,23.02715054,10.51651306,45.69883513,17.34800947,22.67168459,6.831496416,3,0,4077,0.062944256
5582,6145,7,303924,623638,4630715,639,460,460,1,0,1,0,1,0.81,32717,240.94,0.92016129,0.686354327,-18.3078853,-23.99119944,9.839695341,-3.004909114,17.09910394,-1.637013569,623.7498208,260.1352663,28.6140681,18.49590374,34.00681004,19.46202637,54.11200717,23.03638633,3.097043011,13.94411162,22.97553763,10.50826933,45.62535842,17.32625448,22.64982079,6.817985151,3,1,4085,0.742862658
5583,6172,7,304452,621148,4630745,101,206,101,1,0,0,0,1,3.11,32942,160.64,0.950089606,0.688933692,-19.53396057,-23.90392345,9.527598566,-2.831611623,17.0938172,-1.631726831,641.7030466,254.6265745,28.78808244,18.50062724,34.19175627,19.47528162,54.32679212,23.05768689,3.238530466,13.94078981,23.07616488,10.55197773,45.79408602,17.39142985,22.71792115,6.839452125,3,1,4051,0.971727152
5584,6180,7,304544,623908,4630745,727,218,218,1,0,1,0,1,1.21,32687,113.19,0.92016129,0.686354327,-18.27795699,-24.01328085,9.869623656,-3.026990527,17.10725807,-1.617927547,624.3528674,259.9578853,28.58145161,18.49601255,33.97150538,19.45944701,54.07123656,23.03371736,3.072670251,13.95246416,22.9484767,10.48669355,45.58736559,17.31005504,22.63888889,6.823361495,3,1,4103,0.696890727
5585,6186,7,305010,619558,4630775,221,10,10,1,0,0,0,1,24.19,31609,122.11,0.92311828,0.66984767,-15.77168459,-25.05981823,12.45922939,-4.573527906,17.36021505,-1.632219662,677.3429212,221.127893,27.56066308,18.29669099,32.81478495,19.25509473,52.41935484,22.7625,2.683154122,13.83894649,22.03942652,10.07321429,44.47939068,16.79073861,22.43996416,6.717524322,7,1,4403,0.765773196
5586,6189,7,305013,619648,4630775,134,73,73,1,0,0,0,1,17.26,32596,132.1,0.966487455,0.680670763,-19.16344086,-24.17428315,10.39811828,-3.351971326,17.17240143,-1.631854839,682.9325269,228.8659178,28.46155914,18.4468382,33.82715054,19.40520353,53.79901434,22.97433436,3.115949821,13.90294419,22.7797491,10.41047747,45.4375448,17.21464414,22.6577957,6.804166667,7,1,4268,0.835213295
5587,6198,7,305022,619918,4630775,129,330,129,1,0,0,0,1,1.27,32972,90,0.92016129,0.686354327,-18.53870968,-23.87868024,9.606182796,-2.889701741,17.10456989,-1.631259601,618.0755376,259.6321813,28.79345878,18.48958653,34.19722222,19.46117512,54.31326165,23.04655658,3.268369176,13.92686252,23.06263441,10.5406682,45.7968638,17.37761137,22.73422939,6.836943164,3,1,4047,0.499999987
5588,6199,7,305023,619948,4630775,158,331,158,1,0,0,0,1,1.27,32972,90,0.92016129,0.686354327,-18.53870968,-23.87868024,9.606182796,-2.889701741,17.10456989,-1.631259601,618.0755376,259.6321813,28.79345878,18.48958653,34.19722222,19.46117512,54.31326165,23.04655658,3.268369176,13.92686252,23.06263441,10.5406682,45.7968638,17.37761137,22.73422939,6.836943164,3,1,4045,0.499999987
5589,6221,7,305119,622828,4630775,72,1062,72,0,0,0,0,1,0.25,32839,161.56,0.922849462,0.689042499,-18.55949821,-23.98083077,9.668727599,-2.908518945,17.08826165,-1.626171275,622.6278674,260.4648426,28.68485663,18.50095366,34.08844086,19.46458653,54.21810036,23.04699181,3.143369176,13.9438044,23.02992832,10.51929084,45.69883513,17.34800947,22.66890681,6.828718638,3,0,4080,0.9743277
5590,6237,7,305631,619858,4630805,64,267,64,1,0,0,0,1,2.95,32882,126.25,0.922939068,0.683576549,-18.48646953,-23.87512161,9.741756272,-2.969476446,17.12894265,-1.634235791,627.922491,254.0846198,28.73360215,18.48173963,34.12374552,19.45332821,54.21801075,23.03604071,3.243817204,13.92428315,22.99740143,10.51909242,45.7233871,17.3531682,22.72598566,6.834075781,2,1,4062,0.795654809
5591,6240,7,305634,619948,4630805,152,323,152,1,0,0,0,1,1.27,32972,90,0.92016129,0.686354327,-18.53870968,-23.87868024,9.606182796,-2.889701741,17.10456989,-1.631259601,618.0755376,259.6321813,28.79345878,18.48958653,34.19722222,19.46117512,54.31326165,23.04655658,3.268369176,13.92686252,23.06263441,10.5406682,45.7968638,17.37761137,22.73422939,6.836943164,3,1,4049,0.499999987
5592,6244,7,305638,620068,4630805,269,207,207,1,0,0,0,1,1.01,33003,51.34,0.914784946,0.686354327,-18.41541219,-23.84286994,9.56281362,-2.853891449,17.10179212,-1.634037378,613.9978495,260.9196557,28.80716846,18.50329621,34.21353047,19.46673067,54.33503584,23.05757809,3.276523298,13.93501664,23.07356631,10.54622376,45.81317204,17.38854327,22.73960574,6.842319508,3,1,4050,0.187651164
5593,6245,7,305645,620278,4630805,437,11,11,0,0,1,0,1,2.21,32882,291.03,0.912007169,0.683576549,-18.08521505,-23.90537634,9.809677419,-2.999731183,17.11550179,-1.63452381,612.9197133,261.4661226,28.69551971,18.48175883,34.08566308,19.45334741,54.17177419,23.02790579,3.211200717,13.92439196,22.98915771,10.51113671,45.69336918,17.34243472,22.70421147,6.831298003,3,1,4055,0.32057168
5594,6257,7,305673,621118,4630805,145,217,145,1,0,0,0,1,3.11,32942,160.64,0.950089606,0.688933692,-19.53396057,-23.90392345,9.527598566,-2.831611623,17.0938172,-1.631726831,641.7030466,254.6265745,28.78808244,18.50062724,34.19175627,19.47528162,54.32679212,23.05768689,3.238530466,13.94078981,23.07616488,10.55197773,45.79408602,17.39142985,22.71792115,6.839452125,3,1,4065,0.971727152
5595,6260,7,305678,621268,4630805,7,340,7,0,0,1,0,1,1.56,33064,104.74,0.928405018,0.689042499,-19.14390681,-23.73611111,9.250985663,-2.663799283,17.06917563,-1.631240399,623.6492832,260.075192,28.89704301,18.52485279,34.32249104,19.49662058,54.509319,23.09271633,3.279390681,13.95132489,23.17428315,10.60077445,45.91666667,17.45124808,22.74238351,6.85047363,99,1,4040,0.627216566
5596,6263,7,305729,622798,4630805,32,1054,32,0,0,1,0,1,0.25,32839,161.56,0.922849462,0.689042499,-18.55949821,-23.98083077,9.668727599,-2.908518945,17.08826165,-1.626171275,622.6278674,260.4648426,28.68485663,18.50095366,34.08844086,19.46458653,54.21810036,23.04699181,3.143369176,13.9438044,23.02992832,10.51929084,45.69883513,17.34800947,22.66890681,6.828718638,3,1,4080,0.9743277
5597,6266,7,305732,622888,4630805,57,1129,57,0,0,1,0,1,0.31,32839,90,0.92016129,0.686354327,-18.47616487,-23.89749744,9.668727599,-2.908518945,17.08826165,-1.626171275,620.8893369,260.9666923,28.68485663,18.50095366,34.08844086,19.46458653,54.21810036,23.04699181,3.143369176,13.9438044,23.02992832,10.51929084,45.69883513,17.34800947,22.66890681,6.828718638,3,1,4080,0.499999987
5598,6304,7,306339,622768,4630835,8,1048,8,0,0,1,0,1,0.25,32839,108.43,0.92016129,0.686354327,-18.44641577,-23.91947005,9.698476703,-2.930491551,17.09641577,-1.634325397,621.4541219,260.7916603,28.67114695,18.49559652,34.07213262,19.46458653,54.18548387,23.04710061,3.143369176,13.9438044,23.01362007,10.51929084,45.68252688,17.34800947,22.66890681,6.828718638,3,1,4081,0.658072897
5599,6310,7,306425,625348,4630835,960,734,734,0,0,1,0,1,0.47,32717,0,0.914784946,0.686354327,-18.30654122,-23.8890553,9.671684588,-2.900076805,17.08288531,-1.620506912,617.3737455,261.9532962,28.6140681,18.5125,34.01505376,19.47593446,54.15555556,23.05287378,3.053673835,13.96081669,23.00008961,10.51113671,45.63360215,17.34016257,22.63351255,6.829025858,8,1,4101,0
5600,6322,7,306850,619768,4630865,37,173,37,1,0,0,0,1,12.26,32656,116.56,0.941935484,0.68077957,-18.66021505,-24.02835381,10.15134409,-3.206041987,17.14811828,-1.631656426,648.6352151,243.6763825,28.56496416,18.46013185,33.94139785,19.42923067,53.95134409,22.9984511,3.164964158,13.91625704,22.86675627,10.45389785,45.55188172,17.27446237,22.68512545,6.820564516,2,1,4112,0.723567355
5601,6327,7,306856,619948,4630865,138,306,138,1,0,0,0,1,2.1,32942,119.47,0.922939068,0.683576549,-18.58942652,-23.80907578,9.638799283,-2.90343062,17.11541219,-1.637013569,625.2452509,257.1561508,28.78261649,18.48709677,34.17544803,19.45599718,54.28333333,23.04397722,3.265591398,13.92706093,23.04094982,10.53557988,45.77240143,17.36974526,22.73145161,6.834165387,3,1,4059,0.745983872
5602,6344,7,306899,621238,4630865,47,347,47,1,0,1,0,1,4.16,32913,120.96,0.939247312,0.691532258,-19.13826165,-24.02306708,9.589964158,-2.867421915,17.09363799,-1.631726831,635.5137993,256.0474334,28.75815412,18.4953597,34.15905018,19.46426011,54.28333333,23.05232975,3.216666667,13.93523426,23.05188172,10.53289171,45.75878136,17.37225422,22.70689964,6.839362519,3,1,4052,0.757219751
5603,6345,7,306964,623188,4630865,188,869,188,0,0,0,0,1,0.45,32913,315,0.92016129,0.686354327,-18.5655914,-23.8452701,9.579301075,-2.856291603,17.07464158,-1.623374296,618.5068996,261.612948,28.72284946,18.50382105,34.1265233,19.48087558,54.27249104,23.05790451,3.156989247,13.95204813,23.0625448,10.53549027,45.73960574,17.37236303,22.67706093,6.83687276,3,0,4076,0.146446643
5604,6357,7,307454,619558,4630895,249,39,39,1,0,0,0,1,22.47,31487,99.27,0.871326165,0.648092678,-13.9577957,-24.5281298,12.68978495,-4.708506144,17.37123656,-1.630017921,620.1890681,239.9244304,27.46532258,18.28070917,32.71129032,19.23633513,52.26415771,22.74107143,2.642293907,13.83081157,21.96863799,10.03543907,44.38145161,16.74463006,22.41281362,6.709190988,7,1,4414,0.580543527
5605,6383,7,307576,623218,4630895,195,838,195,0,1,0,0,1,0.45,32913,315,0.92016129,0.686354327,-18.5655914,-23.8452701,9.579301075,-2.856291603,17.07464158,-1.623374296,618.5068996,261.612948,28.72284946,18.50382105,34.1265233,19.48087558,54.27249104,23.05790451,3.156989247,13.95204813,23.0625448,10.53549027,45.73960574,17.37236303,22.67706093,6.83687276,3,1,4076,0.146446643
5606,6386,7,307586,623518,4630895,437,538,437,0,0,1,0,1,1.12,32839,351.86,0.912007169,0.683576549,-18.22616487,-23.81416411,9.668727599,-2.908518945,17.09641577,-1.631349206,612.5760753,263.1996416,28.68216846,18.50661802,34.08028674,19.47571685,54.21541219,23.05265617,3.135215054,13.95493472,23.02177419,10.52446877,45.690681,17.35616359,22.66890681,6.831694829,3,1,4080,0.005037483
5607,6412,7,308089,620278,4630925,334,13,13,1,0,0,0,1,3.1,32882,265.6,0.917473118,0.683666155,-18.26818996,-23.89989119,9.793369176,-2.994246032,17.11550179,-1.63452381,619.6221326,258.8951037,28.69274194,18.47898106,34.07741936,19.44510369,54.16353047,23.01966206,3.211200717,13.92439196,22.97822581,10.50020481,45.68243728,17.33150282,22.70421147,6.831298003,3,1,4053,0.538359554
5608,6419,7,308185,623158,4630925,129,897,129,0,1,0,0,1,0.71,32886,296.56,0.917473118,0.689042499,-18.46335125,-23.94482207,9.598207885,-2.872510241,17.08826165,-1.626171275,618.4439068,261.5719278,28.70385305,18.50919739,34.10215054,19.47829621,54.24802867,23.06079109,3.146236559,13.95204813,23.04354839,10.53291091,45.71523298,17.36440732,22.67168459,6.831496416,2,1,4075,0.276432669
5609,6430,7,308230,624508,4630925,480,49,49,1,0,0,0,1,0.25,32717,161.56,0.92016129,0.686354327,-18.36756272,-23.95807732,9.780017921,-2.971786994,17.09103943,-1.620705325,622.6632617,260.4948605,28.59775986,18.5015681,33.99605735,19.46769073,54.11747312,23.04482847,3.064605735,13.95246416,22.97553763,10.50031362,45.61182796,17.32914107,22.63629032,6.828827445,8,1,4110,0.9743277
5610,6454,7,308732,621238,4630955,53,408,53,0,0,0,0,1,3.57,33064,110.85,0.93655914,0.691820277,-19.32876344,-23.85516513,9.316129032,-2.699519969,17.08001792,-1.634126984,629.3497312,257.9513697,28.86980287,18.51689708,34.28709677,19.49126344,54.46030466,23.08180364,3.274014337,13.95430108,23.14982079,10.59004096,45.88682796,17.44051459,22.73700717,6.85047363,3,0,4059,0.677961293
5611,6462,7,308806,623458,4630955,354,598,354,1,0,0,0,1,0.11,32839,315,0.92016129,0.686354327,-18.48154122,-23.88914491,9.663351255,-2.900166411,17.09641577,-1.631349206,620.2971326,261.130434,28.67939068,18.5093958,34.07759857,19.47840502,54.20994624,23.05812212,3.135215054,13.95493472,23.01908602,10.52715694,45.68799283,17.35885177,22.66890681,6.831694829,3,1,4081,0.146446643
5612,6502,7,309420,623548,4630985,418,510,418,0,0,1,0,1,0.33,32870,45,0.92016129,0.686354327,-18.54130824,-23.86148874,9.603584229,-2.872510241,17.0937276,-1.628661034,619.1289427,261.4518753,28.6875448,18.51199437,34.09390681,19.48098438,54.23449821,23.06338966,3.135215054,13.95493472,23.03808244,10.53540067,45.70698925,17.36709549,22.66890681,6.831694829,3,1,4080,0.146446605
5613,6511,7,309470,625048,4630985,636,399,399,0,0,1,0,1,1.11,32717,0,0.912007169,0.683576549,-18.23413978,-23.80830133,9.660752688,-2.90265617,17.07741936,-1.623572709,612.602957,263.2265233,28.62231183,18.51221198,34.02598566,19.47593446,54.17195341,23.05565156,3.064605735,13.9578405,23.00824373,10.51133513,45.64453405,17.34016257,22.63629032,6.828827445,8,1,4091,0
5614,6520,7,309918,620158,4631015,242,62,62,1,0,0,0,1,2.06,32913,247.38,0.922939068,0.683576549,-18.58405018,-23.80609959,9.644175627,-2.900454429,17.11801075,-1.634415003,623.5479391,257.9933884,28.75,18.48960574,34.14014337,19.45879416,54.24802867,23.04677419,3.235663082,13.92688172,23.02204301,10.52742576,45.74256272,17.36141193,22.72051971,6.833986175,3,1,4061,0.692308814
5615,6530,7,309953,621208,4631015,63,437,63,1,0,0,0,1,3.84,33064,97.12,0.92562724,0.686264721,-18.97105735,-23.71315924,9.340501792,-2.724180748,17.08270609,-1.636994368,623.359767,259.5327253,28.8561828,18.51671787,34.26523298,19.48839606,54.43306452,23.08191244,3.268458781,13.94874552,23.13602151,10.58179724,45.86747312,17.42671531,22.73145161,6.844918075,3,1,4065,0.561973915
5616,6545,7,310047,624028,4631015,444,45,45,1,0,0,0,1,1.75,32839,84.8,0.92016129,0.686354327,-18.49775986,-23.88357015,9.647132617,-2.894591654,17.08817204,-1.63421659,619.5089606,261.2469534,28.66039427,18.50921659,34.0639785,19.47840502,54.20188172,23.06349846,3.110752688,13.94946877,23.02724014,10.52993472,45.68252688,17.35338582,22.65528674,6.823451101,3,1,4090,0.454683697
5617,6597,7,310681,624718,4631045,397,82,82,0,0,1,0,1,1.61,32717,57.09,0.912007169,0.683576549,-18.18270609,-23.83873528,9.71218638,-2.933090118,17.08557348,-1.626171275,614.311828,262.6975935,28.60878136,18.50405786,34.00698925,19.47862263,54.13933692,23.05278418,3.061917563,13.95515233,22.98924731,10.5140233,45.62553763,17.34285074,22.63629032,6.828827445,8,1,4100,0.228339501
5618,6598,7,310685,624838,4631045,454,182,182,0,0,1,0,1,1.24,32777,50.19,0.912007169,0.683576549,-18.27482079,-23.7781554,9.620071685,-2.872510241,17.08548387,-1.634504608,614.9639785,262.5694252,28.65224014,18.509415,34.06129032,19.47313748,54.20188172,23.05554276,3.091756272,13.95226575,23.03001792,10.53031234,45.67983871,17.35367384,22.64982079,6.823361495,8,1,4084,0.179878104
5619,6600,7,311130,619858,4631075,4,172,4,0,0,0,0,1,2.77,32882,103.24,0.917473118,0.678110599,-18.27365591,-23.72478239,9.787903226,-2.985803891,17.13172043,-1.634434204,619.6568996,256.2404186,28.70367384,18.48138121,34.09650538,19.45056964,54.17446237,23.03059396,3.227508961,13.92410394,22.98100358,10.51104711,45.69883513,17.34234511,22.71783154,6.831298003,2,0,4081,0.614515235
5620,6602,7,311136,620038,4631075,176,165,165,1,0,0,0,1,1.06,32972,192.99,0.92562724,0.686264721,-18.7515233,-23.84267153,9.560035842,-2.853693036,17.11272401,-1.63672555,625.3378136,257.8615655,28.79345878,18.48958653,34.1890681,19.46664107,54.30241936,23.0547107,3.268369176,13.92686252,23.05448029,10.54613415,45.78870968,17.38307732,22.73422939,6.836943164,3,1,4054,0.987204662
5621,6611,7,311147,620368,4631075,166,156,156,1,0,0,0,1,0.9,32882,285.25,0.917473118,0.683666155,-18.26818996,-23.896915,9.793369176,-2.991269841,17.11550179,-1.63452381,617.4353047,260.4238479,28.68198925,18.48166923,34.06926523,19.4453021,54.14184588,23.03070277,3.205824373,13.92439196,22.97275986,10.49473886,45.67428315,17.32334869,22.7015233,6.828609831,3,1,4079,0.368484434
5622,6614,7,311169,621028,4631075,245,425,245,1,0,0,0,1,1.21,32882,78.69,0.92016129,0.686354327,-18.43010753,-23.92793139,9.714784946,-2.938952893,17.11003584,-1.628661034,618.9273298,261.3237391,28.69829749,18.48453661,34.08566308,19.45632361,54.18270609,23.03883769,3.200358423,13.92727855,22.99731183,10.5109383,45.69336918,17.34243472,22.69605735,6.831496416,3,1,4080,0.401941343
5623,6616,7,311172,621118,4631075,156,449,156,1,0,0,0,1,3.59,32913,83.65,0.917473118,0.689042499,-18.44991039,-23.95615079,9.611648746,-2.883838966,17.09910394,-1.626260881,617.1413082,261.3189772,28.73369176,18.4952701,34.14005376,19.45870456,54.25340502,23.04677419,3.213978495,13.93254608,23.03817204,10.51918203,45.74238351,17.35585638,22.70421147,6.836674347,3,1,4075,0.444699156
5624,6629,7,311269,624028,4631075,384,84,84,1,0,0,0,1,1.75,32839,84.8,0.92016129,0.686354327,-18.49775986,-23.88357015,9.647132617,-2.894591654,17.08817204,-1.63421659,619.5089606,261.2469534,28.66039427,18.50921659,34.0639785,19.47840502,54.20188172,23.06349846,3.110752688,13.94946877,23.02724014,10.52993472,45.68252688,17.35338582,22.65528674,6.823451101,3,1,4084,0.454683697
5625,6646,7,311757,620338,4631105,147,127,127,1,0,0,0,1,0.72,32882,263.65,0.917473118,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,619.8644265,259.8294739,28.67921147,18.47889145,34.06926523,19.4453021,54.14184588,23.03070277,3.203046595,13.92161418,22.97553763,10.49751664,45.67428315,17.32334869,22.69874552,6.825832053,3,1,4078,0.555300871
5626,6674,7,311916,625108,4631105,606,435,435,0,0,1,0,1,0.81,32870,330.94,0.912007169,0.683576549,-18.41586022,-23.69549411,9.479032258,-2.78984895,17.08010753,-1.631349206,615.5642473,262.4250768,28.69578853,18.52292627,34.10215054,19.49173707,54.27258065,23.07441116,3.105376344,13.96588582,23.0625448,10.54893113,45.72329749,17.37784818,22.66075269,6.828917051,4,1,4082,0.062944256
5627,6681,7,312361,620128,4631135,120,66,66,1,0,0,0,1,1.53,32913,261.02,0.92016129,0.686354327,-18.50887097,-23.88385817,9.636021505,-2.894879672,17.11801075,-1.634415003,619.3889785,258.8280402,28.75,18.48960574,34.14014337,19.45879416,54.24802867,23.04677419,3.235663082,13.92688172,23.02204301,10.52742576,45.74256272,17.36141193,22.72051971,6.833986175,3,1,4055,0.578044882
5628,6686,7,312367,620308,4631135,123,107,107,1,0,0,0,1,0.72,32882,263.65,0.917473118,0.683666155,-18.27634409,-23.88578469,9.785215054,-2.980139529,17.11550179,-1.63452381,619.8644265,259.8294739,28.67921147,18.47889145,34.06926523,19.4453021,54.14184588,23.03070277,3.203046595,13.92161418,22.97553763,10.49751664,45.67428315,17.32334869,22.69874552,6.825832053,3,1,4079,0.555300871
5629,6702,7,312477,623608,4631135,294,480,294,1,0,0,0,1,0.85,32870,291.8,0.917473118,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,618.4194444,261.5582181,28.6875448,18.51199437,34.09390681,19.48098438,54.23449821,23.06338966,3.12983871,13.95762289,23.03808244,10.53540067,45.70698925,17.36709549,22.66890681,6.831694829,3,1,4078,0.314316123
5630,6715,7,312490,623998,4631135,328,150,150,1,0,0,0,1,0.11,32808,225,0.92016129,0.686354327,-18.51684588,-23.87530722,9.628046595,-2.886328725,17.08548387,-1.631528418,621.45681,260.7865719,28.65770609,18.51488095,34.0639785,19.47840502,54.20188172,23.06349846,3.108064516,13.95513313,23.02992832,10.52724654,45.68252688,17.35338582,22.65259857,6.826139273,3,1,4090,0.853553414
5631,6719,7,312500,624298,4631135,342,11,11,0,0,1,0,1,1.91,32717,355.23,0.912007169,0.683576549,-18.11487455,-23.87445597,9.780017921,-2.968810804,17.10448029,-1.626081669,606.5282258,264.7536866,28.59507169,18.49887993,33.98781362,19.46500256,54.09578853,23.04751664,3.075358423,13.94977599,22.959319,10.49753584,45.60367384,17.32098694,22.64435484,6.823451101,8,1,4099,0.001731736
5632,6723,7,312510,624598,4631135,276,52,52,0,0,1,0,1,2.4,32717,34.21,0.912007169,0.683576549,-18.25582437,-23.79188428,9.6390681,-2.886239119,17.08539427,-1.634415003,605.8592294,264.8595238,28.63862007,18.50970302,34.0422043,19.47573605,54.18010753,23.05545315,3.083602151,13.95801971,23.01639785,10.5218894,45.66075269,17.3453405,22.64435484,6.823451101,8,1,4092,0.086508767
5633,6741,7,312981,620398,4631165,72,201,72,1,0,0,0,1,0.25,32882,288.43,0.92016129,0.686354327,-18.35967742,-23.96911802,9.785215054,-2.980139529,17.11550179,-1.63452381,619.0679212,260.4305556,28.67921147,18.47889145,34.06926523,19.4453021,54.14184588,23.03070277,3.203046595,13.92161418,22.97553763,10.49751664,45.67428315,17.32334869,22.69874552,6.825832053,3,1,4080,0.341927129
5634,6751,7,313071,623098,4631165,62,983,62,0,0,0,0,1,0.68,32913,54.46,0.917473118,0.689042499,-18.55286738,-23.8843318,9.508691756,-2.812019969,17.07464158,-1.623374296,617.930466,261.756938,28.73378136,18.51475294,34.13476703,19.4891193,54.28888889,23.07430236,3.159767025,13.95482591,23.07356631,10.54651178,45.75062724,17.38338454,22.67706093,6.83687276,2,0,4072,0.209364406
5635,6757,7,313090,623668,4631165,281,435,281,1,0,0,0,1,0.85,32870,291.8,0.917473118,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,618.4194444,261.5582181,28.6875448,18.51199437,34.09390681,19.48098438,54.23449821,23.06338966,3.12983871,13.95762289,23.03808244,10.53540067,45.70698925,17.36709549,22.66890681,6.831694829,3,1,4081,0.314316123
5636,6760,7,313093,623758,4631165,315,354,315,1,0,0,0,1,1.25,32839,304.69,0.912007169,0.683576549,-18.24229391,-23.80014721,9.652598566,-2.894502048,17.08817204,-1.63421659,615.4119176,262.3381976,28.66039427,18.50921659,34.06129032,19.47016129,54.1937276,23.05534434,3.116218638,13.94937916,23.0218638,10.52455837,45.67983871,17.35069765,22.65797491,6.826139273,3,1,4082,0.215432026
5637,6777,7,313123,624658,4631165,263,2,2,0,0,1,0,1,2.4,32717,34.21,0.912007169,0.683576549,-18.25582437,-23.79188428,9.6390681,-2.886239119,17.08539427,-1.634415003,605.8592294,264.8595238,28.63862007,18.50970302,34.0422043,19.47573605,54.18010753,23.05545315,3.083602151,13.95801971,23.01639785,10.5218894,45.66075269,17.3453405,22.64435484,6.823451101,8,1,4080,0.086508767
5638,6781,7,313581,620068,4631195,57,78,57,1,0,0,0,1,0.46,32913,120.96,0.92016129,0.686354327,-18.5061828,-23.88952253,9.638709677,-2.900544035,17.11801075,-1.634415003,618.6167563,258.8190156,28.75,18.48960574,34.14014337,19.45879416,54.2453405,23.04408602,3.235663082,13.92688172,23.02204301,10.52742576,45.74256272,17.36141193,22.72051971,6.833986175,3,1,4046,0.757219751
